"catv" "ivv" "lvcr" "ovid" "pers" "verg"
"martis" 0 0.0201808201485308 0.00206317440013204 0.00256085225162934 0 0.014159403417136
"medius" 0 0.00403616402970617 0 0.0128042612581467 0 0.00943960227809068
"meminisse" 0 0 0.00825269760052817 0.00768255675488803 0.0224517287831163 0.00943960227809068
"messapus" 0 0 0 0 0 0.0267455397879236
"missa" 0 0 0.0123790464007923 0.0102434090065174 0.0224517287831163 0.00314653409269689
"morti" 0.01431229426077 0 0.00412634880026409 0.00384127837744401 0 0.0173059375098329
"motibus" 0 0 0.0288844416018486 0.00384127837744401 0 0
"mulier" 0.05724917704308 0.024216984178237 0.0123790464007923 0 0 0.00157326704634845
"muris" 0 0 0 0.00512170450325868 0 0.0204524716025298
"natae" 0 0.00403616402970617 0.00206317440013204 0.011523835132332 0 0.00943960227809068
"nimis" 0.02862458852154 0.00403616402970617 0.0206317440013204 0.00256085225162934 0.0224517287831163 0.00157326704634845
"obuius" 0 0.00807232805941233 0.00618952320039613 0.00384127837744401 0 0.014159403417136
"odit" 0 0.0322893122376493 0.00206317440013204 0.0089629828807027 0 0.00157326704634845
"optima" 0 0.0201808201485308 0.00412634880026409 0.00768255675488803 0 0.00629306818539379
"pacis" 0 0.0121084920891185 0.00412634880026409 0.0089629828807027 0 0.00786633523174224
"patriis" 0.01431229426077 0.00403616402970617 0.00412634880026409 0.00256085225162934 0 0.0173059375098329
"penatis" 0 0 0 0.00128042612581467 0.0224517287831163 0.0235990056952267
"perdere" 0.01431229426077 0.0121084920891185 0.00412634880026409 0.011523835132332 0 0.00314653409269689
"perpetuo" 0 0.00807232805941233 0.0268212672017166 0.00256085225162934 0 0
"pleno" 0 0.0161446561188247 0.00412634880026409 0.00768255675488803 0 0.00786633523174224
"portis" 0 0.00403616402970617 0.00206317440013204 0.00256085225162934 0 0.0204524716025298
"posses" 0 0 0.00618952320039613 0.0166455396355907 0 0.00157326704634845
"posuere" 0 0.00807232805941233 0 0.0089629828807027 0 0.0125861363707876
"posuit" 0.01431229426077 0.00807232805941233 0 0.0102434090065174 0 0.00943960227809068
"precibus" 0 0 0 0.0166455396355907 0 0.00629306818539379
"pressit" 0 0.00807232805941233 0.00206317440013204 0.0102434090065174 0 0.00943960227809068
"primi" 0 0.00403616402970617 0 0.00256085225162934 0 0.0220257386488783
"quantus" 0 0.0201808201485308 0 0.00512170450325868 0 0.0125861363707876
"reddidit" 0.01431229426077 0.00403616402970617 0.00412634880026409 0.0102434090065174 0 0.00786633523174224
"respicit" 0 0.00403616402970617 0.00206317440013204 0.0102434090065174 0 0.0110128693244391
"rostro" 0.02862458852154 0 0 0.0153651135097761 0 0.00471980113904534
"rupit" 0 0 0 0.0166455396355907 0 0.00629306818539379
"ruunt" 0 0 0 0.00640213062907336 0 0.0188792045561814
"sacer" 0.01431229426077 0 0.00412634880026409 0.00768255675488803 0.0224517287831163 0.0110128693244391
"saltu" 0.01431229426077 0.00807232805941233 0.00412634880026409 0.00640213062907336 0 0.0110128693244391
"sequatur" 0 0.00403616402970617 0.0206317440013204 0.00128042612581467 0 0.00786633523174224
"seruare" 0 0.0201808201485308 0.0103158720006602 0.00256085225162934 0 0.00786633523174224
"sex" 0 0.0121084920891185 0.00412634880026409 0.0102434090065174 0 0.00629306818539379
"sim" 0 0 0 0.0192063918872201 0 0.00314653409269689
"sin" 0 0 0.0123790464007923 0 0.0224517287831163 0.0157326704634845
"sonant" 0.01431229426077 0.00807232805941233 0 0.0102434090065174 0 0.00943960227809068
"sororem" 0.01431229426077 0.00403616402970617 0 0.0089629828807027 0 0.0125861363707876
"sororum" 0 0 0 0.0140846873839614 0 0.00943960227809068
"stare" 0 0.00403616402970617 0.0144422208009243 0.00640213062907336 0 0.00629306818539379
"sumere" 0 0.0161446561188247 0.0103158720006602 0.00640213062907336 0 0.00471980113904534
"superbum" 0 0.00807232805941233 0.00206317440013204 0.00512170450325868 0 0.0157326704634845
"tantos" 0 0 0.00206317440013204 0.00512170450325868 0 0.0188792045561814
"templis" 0 0.0161446561188247 0 0.00640213062907336 0.0673551863493489 0.00786633523174224
"thalamos" 0 0 0 0.0192063918872201 0 0.00314653409269689
"torquet" 0 0.00807232805941233 0 0.00384127837744401 0 0.0188792045561814
"totis" 0 0.0121084920891185 0.00618952320039613 0.00640213062907336 0 0.00943960227809068
"tris" 0 0 0.00206317440013204 0.00128042612581467 0.0224517287831163 0.0220257386488783
"tristia" 0 0 0.00618952320039613 0.0089629828807027 0 0.0110128693244391
"troiana" 0 0 0 0.00768255675488803 0 0.0173059375098329
"tuos" 0 0.00403616402970617 0 0.0128042612581467 0 0.00943960227809068
"turpe" 0.02862458852154 0.0322893122376493 0 0.00768255675488803 0.0224517287831163 0
"uelle" 0.07156147130385 0 0.0103158720006602 0.00512170450325868 0.0224517287831163 0.00314653409269689
"uenere" 0 0.00403616402970617 0.0144422208009243 0.00384127837744401 0.0224517287831163 0.00786633523174224
"uentus" 0 0 0.0206317440013204 0.00384127837744401 0 0.00629306818539379
"ueterum" 0.01431229426077 0.00403616402970617 0 0.00384127837744401 0.0224517287831163 0.0173059375098329
"uicissim" 0 0 0.0206317440013204 0 0.0224517287831163 0.00943960227809068
"uideas" 0 0.0161446561188247 0.0185685696011884 0 0.0898069151324652 0
"uidisse" 0 0.00403616402970617 0 0.0153651135097761 0 0.00629306818539379
"uincere" 0.01431229426077 0.00403616402970617 0.0123790464007923 0.00768255675488803 0.0224517287831163 0.00314653409269689
"uiridi" 0 0.00403616402970617 0.00618952320039613 0.0089629828807027 0.0224517287831163 0.00786633523174224
"uirorum" 0 0.00807232805941233 0.00206317440013204 0.0140846873839614 0 0.00471980113904534
"uiuit" 0.01431229426077 0.00807232805941233 0.00412634880026409 0.0128042612581467 0 0.00314653409269689
"ullis" 0.01431229426077 0.00403616402970617 0.00825269760052817 0.00768255675488803 0 0.00786633523174224
"uotis" 0 0.00403616402970617 0.00412634880026409 0.00640213062907336 0 0.014159403417136
"acestes" 0 0.00403616402970617 0 0 0 0.0235990056952267
"aenea" 0 0.00403616402970617 0 0.00384127837744401 0 0.0188792045561814
"aeterno" 0 0 0.0247580928015845 0.00256085225162934 0 0.00314653409269689
"aiax" 0 0.0161446561188247 0 0.0140846873839614 0 0.00157326704634845
"aliquem" 0.01431229426077 0.0161446561188247 0.00825269760052817 0.00512170450325868 0.0224517287831163 0.00314653409269689
"altus" 0.01431229426077 0 0.00412634880026409 0.00640213062907336 0 0.0125861363707876
"amat" 0.02862458852154 0.0121084920891185 0 0.0140846873839614 0 0
"amictu" 0.04293688278231 0.00403616402970617 0 0.00512170450325868 0 0.0125861363707876
"amnem" 0 0.00403616402970617 0.00206317440013204 0.00512170450325868 0 0.0157326704634845
"anguis" 0 0.00403616402970617 0.00206317440013204 0.00640213062907336 0.0224517287831163 0.0125861363707876
"apud" 0.01431229426077 0.0201808201485308 0.00412634880026409 0.00256085225162934 0 0.00943960227809068
"arida" 0 0.00807232805941233 0.00825269760052817 0.011523835132332 0 0.00157326704634845
"audita" 0 0.00807232805941233 0 0.011523835132332 0 0.00786633523174224
"auis" 0 0.00807232805941233 0.00412634880026409 0.00640213062907336 0.0224517287831163 0.00943960227809068
"auribus" 0 0.00807232805941233 0.00825269760052817 0.00640213062907336 0 0.00786633523174224
"bacchi" 0 0 0.00412634880026409 0.011523835132332 0 0.00786633523174224
"boum" 0 0.00403616402970617 0.00206317440013204 0.0102434090065174 0 0.00943960227809068
"campi" 0.01431229426077 0.00403616402970617 0.00618952320039613 0.00384127837744401 0 0.0125861363707876
"canis" 0 0.00403616402970617 0.00206317440013204 0.0128042612581467 0.0673551863493489 0.00157326704634845
"canit" 0 0 0 0.00512170450325868 0 0.0188792045561814
"capitis" 0 0.0201808201485308 0.00825269760052817 0.00512170450325868 0 0.00471980113904534
"carcere" 0 0.0282531482079432 0 0.00640213062907336 0 0.00629306818539379
"carina" 0 0.00403616402970617 0 0.011523835132332 0 0.00943960227809068
"carmen" 0 0.0121084920891185 0.00412634880026409 0.0140846873839614 0 0
"casu" 0.01431229426077 0.00403616402970617 0.0103158720006602 0.00512170450325868 0 0.00786633523174224
"ceruix" 0 0.0161446561188247 0 0.0128042612581467 0 0.00314653409269689
"circumdata" 0 0 0.00206317440013204 0.0128042612581467 0 0.00786633523174224
"classe" 0.01431229426077 0 0 0.0102434090065174 0 0.0110128693244391
"clipei" 0 0 0 0.00768255675488803 0 0.0157326704634845
"clipeum" 0 0 0 0.00640213062907336 0 0.0173059375098329
"conata" 0 0.00403616402970617 0.00206317440013204 0.0140846873839614 0 0.00471980113904534
"consequitur" 0.01431229426077 0 0.0103158720006602 0.00640213062907336 0 0.00786633523174224
"conubia" 0.04293688278231 0 0.00206317440013204 0.00768255675488803 0 0.00943960227809068
"corona" 0.01431229426077 0.00807232805941233 0.00206317440013204 0.00512170450325868 0 0.0125861363707876
"corpusque" 0 0 0.00206317440013204 0.0102434090065174 0.0224517287831163 0.00943960227809068
"crinis" 0 0 0 0.00640213062907336 0 0.0173059375098329
"cunctas" 0 0.00403616402970617 0.0288844416018486 0.00128042612581467 0 0
"cuncti" 0 0 0 0.00512170450325868 0 0.0188792045561814
"dapes" 0 0 0 0.0089629828807027 0 0.014159403417136
"delubra" 0 0.00807232805941233 0.0144422208009243 0.00256085225162934 0 0.00786633523174224
"deserta" 0.02862458852154 0 0.00825269760052817 0.00128042612581467 0 0.014159403417136
"dicunt" 0.02862458852154 0.00403616402970617 0.00618952320039613 0.00512170450325868 0 0.00943960227809068
"differre" 0 0.00403616402970617 0.0288844416018486 0 0 0.00157326704634845
"digitos" 0 0.0121084920891185 0.00412634880026409 0.0128042612581467 0 0.00157326704634845
"dignum" 0 0.0363254762673555 0.00206317440013204 0.00128042612581467 0 0.00786633523174224
"dignus" 0 0.0282531482079432 0 0.0102434090065174 0 0.00157326704634845
"diuae" 0.02862458852154 0 0.00206317440013204 0.00256085225162934 0 0.0173059375098329
"diximus" 0.01431229426077 0.00403616402970617 0.0247580928015845 0.00128042612581467 0 0.00157326704634845
"domini" 0.01431229426077 0.0322893122376493 0 0.00512170450325868 0.0224517287831163 0.00314653409269689
"duobus" 0.01431229426077 0 0.00412634880026409 0.0153651135097761 0 0.00157326704634845
"emicat" 0 0 0.00618952320039613 0.00768255675488803 0 0.0110128693244391
"eos" 0 0 0.0288844416018486 0.00128042612581467 0 0.00157326704634845
"eras" 0 0.00403616402970617 0 0.0192063918872201 0 0
"etsi" 0.04293688278231 0.0121084920891185 0.00825269760052817 0.00384127837744401 0.0224517287831163 0.00314653409269689
"exire" 0 0.00403616402970617 0.00825269760052817 0.011523835132332 0 0.00314653409269689
"expediam" 0 0.00403616402970617 0.0226949184014525 0 0 0.00629306818539379
"exstat" 0 0.00403616402970617 0.0288844416018486 0.00128042612581467 0 0
"extremum" 0 0.00403616402970617 0.0185685696011884 0.00256085225162934 0 0.00629306818539379
"famae" 0 0.0282531482079432 0.00206317440013204 0.00640213062907336 0 0.00471980113904534
"fastigia" 0 0.00403616402970617 0.00618952320039613 0.00256085225162934 0 0.0157326704634845
"figuram" 0 0 0.00825269760052817 0.0128042612581467 0 0.00314653409269689
"finita" 0 0 0.0206317440013204 0.00768255675488803 0 0
"fluctu" 0.01431229426077 0.00807232805941233 0.00825269760052817 0.00128042612581467 0 0.0125861363707876
"fluminis" 0.01431229426077 0.00403616402970617 0.00412634880026409 0.0089629828807027 0 0.00786633523174224
"formas" 0 0 0.0165053952010563 0.0089629828807027 0 0.00157326704634845
"forti" 0.01431229426077 0 0 0.0128042612581467 0 0.00786633523174224
"fretum" 0 0 0 0.0204868180130347 0 0
"furens" 0 0 0.00206317440013204 0.00256085225162934 0 0.0204524716025298
"futuri" 0 0.00807232805941233 0.00206317440013204 0.0128042612581467 0 0.00471980113904534
"galea" 0 0.0121084920891185 0 0.00384127837744401 0 0.0157326704634845
"galeam" 0 0.0121084920891185 0 0.00128042612581467 0 0.0188792045561814
"grandia" 0.01431229426077 0.024216984178237 0.00412634880026409 0.00384127837744401 0.0449034575662326 0.00314653409269689
"habes" 0 0.0201808201485308 0 0.0102434090065174 0.0224517287831163 0.00314653409269689
"iacebat" 0 0.0121084920891185 0.0103158720006602 0.00640213062907336 0 0.00471980113904534
"ignara" 0 0 0 0.011523835132332 0 0.0110128693244391
"imber" 0.01431229426077 0.00403616402970617 0.00825269760052817 0.00256085225162934 0 0.0125861363707876
"imperat" 0 0.00807232805941233 0.00206317440013204 0.011523835132332 0 0.00629306818539379
"impete" 0 0 0.0288844416018486 0.00256085225162934 0 0
"impulit" 0 0.00807232805941233 0.00206317440013204 0.00128042612581467 0.0224517287831163 0.0173059375098329
"inuenies" 0.02862458852154 0.0201808201485308 0.0103158720006602 0.00512170450325868 0 0
"irae" 0 0.0121084920891185 0 0.00512170450325868 0 0.014159403417136
"isto" 0 0 0 0.0166455396355907 0 0.00471980113904534
"iure" 0.04293688278231 0.0161446561188247 0.0103158720006602 0.00256085225162934 0.0224517287831163 0.00157326704634845
"latices" 0 0 0.0123790464007923 0.00640213062907336 0 0.00786633523174224
"lato" 0.02862458852154 0.00403616402970617 0 0.00640213062907336 0.0224517287831163 0.0110128693244391
"lecti" 0.01431229426077 0.00807232805941233 0.00206317440013204 0.00640213062907336 0 0.0110128693244391
"leue" 0 0.0121084920891185 0.00412634880026409 0.0102434090065174 0.0224517287831163 0.00314653409269689
"leuia" 0.02862458852154 0.00403616402970617 0.0123790464007923 0.00256085225162934 0 0.00786633523174224
"limite" 0.01431229426077 0.00807232805941233 0 0.0102434090065174 0.0224517287831163 0.00629306818539379
"mane" 0.01431229426077 0.00807232805941233 0 0.0102434090065174 0.112258643915582 0
"manes" 0 0.00807232805941233 0 0.011523835132332 0.0224517287831163 0.00629306818539379
"mansit" 0 0.00403616402970617 0.00206317440013204 0.0179259657614054 0 0
"marito" 0.02862458852154 0.0282531482079432 0 0.00640213062907336 0 0.00314653409269689
"medias" 0 0.00403616402970617 0 0.00768255675488803 0 0.014159403417136
"medioque" 0 0 0.00206317440013204 0.0102434090065174 0 0.0110128693244391
"mentes" 0.01431229426077 0.00403616402970617 0.00412634880026409 0.00512170450325868 0.0224517287831163 0.0110128693244391
"miles" 0.01431229426077 0.0201808201485308 0 0.011523835132332 0 0.00157326704634845
"milia" 0.02862458852154 0.0161446561188247 0.00618952320039613 0.00256085225162934 0 0.00786633523174224
"miseram" 0.02862458852154 0.00807232805941233 0.00206317440013204 0.0102434090065174 0 0.00471980113904534
"missus" 0 0.00403616402970617 0.00412634880026409 0.00768255675488803 0 0.0110128693244391
"morbi" 0 0.00403616402970617 0.0226949184014525 0.00384127837744401 0 0.00157326704634845
"morbo" 0 0.0121084920891185 0.0206317440013204 0.00256085225162934 0.0224517287831163 0
"mortali" 0.01431229426077 0 0.0206317440013204 0.00512170450325868 0 0.00157326704634845
"multae" 0.01431229426077 0.00807232805941233 0.0103158720006602 0.00640213062907336 0 0.00471980113904534
"mutata" 0.01431229426077 0 0.00825269760052817 0.0089629828807027 0 0.00629306818539379
"nauibus" 0 0.00807232805941233 0 0.00128042612581467 0 0.0204524716025298
"nescia" 0.01431229426077 0.00403616402970617 0 0.011523835132332 0 0.00786633523174224
"nilum" 0 0.00403616402970617 0.0268212672017166 0.00128042612581467 0 0.00157326704634845
"noui" 0.01431229426077 0.00403616402970617 0.00206317440013204 0.0153651135097761 0.0224517287831163 0
"nullis" 0.01431229426077 0.0161446561188247 0.00412634880026409 0.0089629828807027 0 0.00314653409269689
"officium" 0.01431229426077 0.0161446561188247 0.00412634880026409 0.0102434090065174 0.0224517287831163 0
"opaca" 0 0 0.00206317440013204 0.00768255675488803 0 0.014159403417136
"opere" 0 0 0.0288844416018486 0 0 0.00314653409269689
"orbi" 0 0.0121084920891185 0.0123790464007923 0.00768255675488803 0 0.00157326704634845
"ordo" 0 0.00403616402970617 0.0144422208009243 0.00384127837744401 0.0224517287831163 0.00629306818539379
"parum" 0 0.00403616402970617 0.0103158720006602 0.0102434090065174 0 0.00314653409269689
"patitur" 0 0.0121084920891185 0.00618952320039613 0.0102434090065174 0 0.00314653409269689
"patres" 0 0.0121084920891185 0.00206317440013204 0.00640213062907336 0.0224517287831163 0.00943960227809068
"pauca" 0 0.0121084920891185 0.00825269760052817 0.00512170450325868 0 0.00786633523174224
"pecus" 0 0.0121084920891185 0.00412634880026409 0.00512170450325868 0.0449034575662326 0.00786633523174224
"pelle" 0 0.00403616402970617 0 0.0089629828807027 0.0224517287831163 0.0110128693244391
"pennas" 0 0 0 0.0204868180130347 0 0
"perit" 0.01431229426077 0.0282531482079432 0.0103158720006602 0.00384127837744401 0 0
"pinus" 0.01431229426077 0.00403616402970617 0 0.0102434090065174 0 0.00943960227809068
"portae" 0 0.00807232805941233 0 0.00256085225162934 0 0.0188792045561814
"praesens" 0.01431229426077 0.00403616402970617 0.00412634880026409 0.0128042612581467 0 0.00314653409269689
"pugna" 0.01431229426077 0.00403616402970617 0 0.00256085225162934 0 0.0188792045561814
"quacumque" 0.04293688278231 0 0.0103158720006602 0.00640213062907336 0 0.00471980113904534
"quater" 0 0.00403616402970617 0 0.0166455396355907 0 0.00314653409269689
"quatit" 0 0.00403616402970617 0 0.00256085225162934 0.0224517287831163 0.0188792045561814
"regnis" 0 0 0 0.00512170450325868 0 0.0188792045561814
"ripas" 0 0 0.00412634880026409 0.00768255675488803 0 0.0125861363707876
"ripis" 0 0 0.00206317440013204 0.0089629828807027 0 0.0125861363707876
"rogat" 0 0.00807232805941233 0 0.0166455396355907 0.0224517287831163 0
"rura" 0.01431229426077 0.00403616402970617 0.00206317440013204 0.0128042612581467 0 0.00471980113904534
"rursusque" 0 0 0.00206317440013204 0.0089629828807027 0 0.0125861363707876
"sacrum" 0 0.00807232805941233 0 0.00512170450325868 0.0224517287831163 0.014159403417136
"sedem" 0 0.00403616402970617 0 0.00640213062907336 0 0.0157326704634845
"siluae" 0.01431229426077 0 0 0.0102434090065174 0 0.0110128693244391
"sinu" 0 0.00403616402970617 0 0.011523835132332 0.0224517287831163 0.00786633523174224
"somnia" 0 0.00403616402970617 0.00618952320039613 0.0089629828807027 0.0449034575662326 0.00471980113904534
"sonus" 0 0.00403616402970617 0.00825269760052817 0.0089629828807027 0 0.00629306818539379
"sorsum" 0 0 0.0330107904021127 0 0 0
"spe" 0.01431229426077 0 0.00206317440013204 0.00512170450325868 0 0.0157326704634845
"spectat" 0 0.00403616402970617 0 0.0179259657614054 0 0.00157326704634845
"sperare" 0.02862458852154 0.024216984178237 0 0.00384127837744401 0 0.00786633523174224
"stupet" 0 0.00403616402970617 0 0.00768255675488803 0.0224517287831163 0.0125861363707876
"sufficit" 0 0.0443978043267678 0.00206317440013204 0.00256085225162934 0 0.00314653409269689
"tale" 0.01431229426077 0.0121084920891185 0 0.0128042612581467 0 0.00314653409269689
"tecti" 0.01431229426077 0 0 0.00768255675488803 0 0.014159403417136
"tenens" 0 0 0 0.0102434090065174 0 0.0125861363707876
"theseus" 0.10018605982539 0 0 0.0102434090065174 0 0.00157326704634845
"tollens" 0.02862458852154 0 0 0.0179259657614054 0 0
"turne" 0 0 0 0.00128042612581467 0 0.0235990056952267
"tutus" 0 0.00807232805941233 0 0.0140846873839614 0 0.00471980113904534
"uasta" 0.01431229426077 0 0.00618952320039613 0.00384127837744401 0.0224517287831163 0.0125861363707876
"ueniat" 0.01431229426077 0.00807232805941233 0.00618952320039613 0.0102434090065174 0 0.00314653409269689
"ueniunt" 0 0.0121084920891185 0.0165053952010563 0.00512170450325868 0 0.00157326704634845
"uertit" 0 0 0.00206317440013204 0.0089629828807027 0 0.0125861363707876
"uices" 0 0.00807232805941233 0 0.0102434090065174 0 0.00943960227809068
"uirginis" 0.02862458852154 0 0.00206317440013204 0.0089629828807027 0 0.00943960227809068
"undam" 0 0 0 0.00384127837744401 0 0.0204524716025298
"ungues" 0 0.00807232805941233 0.00206317440013204 0.0140846873839614 0.0449034575662326 0
"uni" 0 0.00807232805941233 0.00206317440013204 0.0140846873839614 0 0.00314653409269689
"uocis" 0 0.00807232805941233 0.00825269760052817 0.0102434090065174 0 0.00314653409269689
"usum" 0 0 0.00206317440013204 0.0179259657614054 0.0224517287831163 0
"visa" 0 0.00403616402970617 0.00206317440013204 0.0089629828807027 0 0.0110128693244391
"accedere" 0 0 0.00825269760052817 0.011523835132332 0 0.00314653409269689
"accipiunt" 0.01431229426077 0.0121084920891185 0 0.00640213062907336 0 0.00943960227809068
"aduersa" 0 0 0.00618952320039613 0.00256085225162934 0 0.0157326704634845
"agens" 0 0 0.0103158720006602 0 0 0.0157326704634845
"agris" 0 0.00807232805941233 0.00206317440013204 0.00640213062907336 0 0.0110128693244391
"altae" 0 0.00403616402970617 0.00412634880026409 0.0089629828807027 0 0.00786633523174224
"aluo" 0 0.00403616402970617 0.00206317440013204 0.011523835132332 0 0.00629306818539379
"amicum" 0.02862458852154 0.0161446561188247 0 0 0 0.014159403417136
"amnes" 0 0.00403616402970617 0.00412634880026409 0.011523835132332 0 0.00471980113904534
"animantum" 0 0 0.0309476160019806 0 0 0
"annum" 0 0.00807232805941233 0 0.0128042612581467 0 0.00471980113904534
"anxia" 0.05724917704308 0.00807232805941233 0.00206317440013204 0.0102434090065174 0 0
"auroque" 0 0 0.00412634880026409 0.00256085225162934 0 0.0173059375098329
"cape" 0 0 0 0.0102434090065174 0 0.0110128693244391
"cauda" 0 0.00807232805941233 0.00206317440013204 0.0128042612581467 0.0224517287831163 0.00157326704634845
"cecidit" 0 0.0161446561188247 0.00412634880026409 0.0102434090065174 0 0.00157326704634845
"cedere" 0 0.00807232805941233 0.00618952320039613 0.0102434090065174 0 0.00314653409269689
"cepit" 0 0 0.00412634880026409 0.0128042612581467 0 0.00471980113904534
"cineres" 0 0.00807232805941233 0 0.00640213062907336 0 0.0125861363707876
"ciues" 0 0 0 0.00512170450325868 0.0224517287831163 0.0157326704634845
"clamat" 0 0.0201808201485308 0 0.0089629828807027 0 0.00471980113904534
"commune" 0.01431229426077 0.00807232805941233 0.00618952320039613 0.0089629828807027 0 0.00314653409269689
"concipit" 0 0 0 0.0179259657614054 0 0.00157326704634845
"concordia" 0.02862458852154 0.0201808201485308 0.00412634880026409 0.00512170450325868 0.0224517287831163 0.00157326704634845
"concussa" 0 0 0.0226949184014525 0.00128042612581467 0 0.00471980113904534
"coniugium" 0.02862458852154 0.0121084920891185 0 0.00640213062907336 0 0.00786633523174224
"coniuncta" 0.01431229426077 0 0.0268212672017166 0 0 0.00157326704634845
"consimili" 0 0 0.0309476160019806 0 0 0
"constet" 0 0.00403616402970617 0.0268212672017166 0 0 0.00157326704634845
"conuiuia" 0 0.0201808201485308 0.00412634880026409 0.00768255675488803 0 0.00314653409269689
"coram" 0 0.0201808201485308 0.00618952320039613 0.00128042612581467 0 0.00943960227809068
"cuiquam" 0.01431229426077 0.0161446561188247 0.0103158720006602 0.00384127837744401 0 0.00314653409269689
"debere" 0.01431229426077 0.00807232805941233 0.0103158720006602 0.00768255675488803 0 0.00157326704634845
"diuidit" 0.01431229426077 0 0.0103158720006602 0.00128042612581467 0.0224517287831163 0.0110128693244391
"dolores" 0 0 0.00412634880026409 0.011523835132332 0.0224517287831163 0.00471980113904534
"ducat" 0 0.0121084920891185 0.00618952320039613 0.00640213062907336 0 0.00629306818539379
"dux" 0.01431229426077 0.00403616402970617 0.00412634880026409 0.00640213062907336 0 0.00943960227809068
"eam" 0.01431229426077 0 0.0206317440013204 0.00512170450325868 0 0
"ebur" 0.01431229426077 0.0121084920891185 0 0.011523835132332 0 0.00314653409269689
"edita" 0.01431229426077 0.00403616402970617 0.0144422208009243 0.00768255675488803 0 0
"elementis" 0 0.00403616402970617 0.0288844416018486 0 0 0
"eminus" 0 0.00403616402970617 0.00206317440013204 0.00512170450325868 0 0.014159403417136
"error" 0.01431229426077 0 0.00412634880026409 0.0089629828807027 0.0224517287831163 0.00629306818539379
"extrinsecus" 0 0 0.0288844416018486 0 0.0224517287831163 0
"fallere" 0 0 0.00206317440013204 0.0102434090065174 0.0224517287831163 0.00786633523174224
"fatigat" 0 0 0.00618952320039613 0.00384127837744401 0 0.014159403417136
"fato" 0.01431229426077 0.0161446561188247 0 0.00384127837744401 0 0.0110128693244391
"feras" 0 0.00807232805941233 0.00618952320039613 0.00768255675488803 0 0.00629306818539379
"ferebant" 0 0 0 0.00384127837744401 0 0.0188792045561814
"fessa" 0 0 0.00618952320039613 0.011523835132332 0 0.00471980113904534
"fixa" 0.01431229426077 0.00807232805941233 0.00206317440013204 0.011523835132332 0 0.00314653409269689
"fratris" 0.02862458852154 0.00403616402970617 0.00206317440013204 0.00640213062907336 0 0.00943960227809068
"frustraque" 0 0 0.00825269760052817 0.0089629828807027 0 0.00629306818539379
"fuerant" 0.02862458852154 0.00403616402970617 0.00618952320039613 0.011523835132332 0 0
"fulua" 0 0 0.00206317440013204 0.00768255675488803 0 0.0125861363707876
"funere" 0.01431229426077 0.00403616402970617 0.00618952320039613 0.00256085225162934 0 0.0125861363707876
"honos" 0 0 0 0.00128042612581467 0 0.0220257386488783
"hoste" 0 0 0 0.00768255675488803 0 0.014159403417136
"hosti" 0 0.00807232805941233 0 0.0140846873839614 0 0.00314653409269689
"illas" 0 0.00403616402970617 0 0.0166455396355907 0 0.00157326704634845
"immane" 0 0.00403616402970617 0 0 0 0.0220257386488783
"implet" 0 0.0282531482079432 0 0.00128042612581467 0 0.0110128693244391
"infans" 0 0.024216984178237 0.00206317440013204 0.0089629828807027 0 0.00157326704634845
"ite" 0 0.0121084920891185 0 0.00768255675488803 0 0.00943960227809068
"ius" 0 0.0201808201485308 0 0.00768255675488803 0.0449034575662326 0.00314653409269689
"latinis" 0 0 0.00206317440013204 0.00128042612581467 0 0.0204524716025298
"laudis" 0.01431229426077 0.00807232805941233 0.00412634880026409 0.0089629828807027 0 0.00471980113904534
"lecto" 0.01431229426077 0.0161446561188247 0 0.011523835132332 0.0224517287831163 0
"leonis" 0.01431229426077 0 0.00618952320039613 0.00640213062907336 0 0.00943960227809068
"longos" 0 0.0121084920891185 0.00412634880026409 0.00512170450325868 0.0224517287831163 0.00786633523174224
"lunae" 0 0.00403616402970617 0.00206317440013204 0.011523835132332 0 0.00629306818539379
"memores" 0 0 0.00206317440013204 0.0102434090065174 0 0.00943960227809068
"meritis" 0 0.00403616402970617 0.00206317440013204 0.011523835132332 0 0.00629306818539379
"mi" 0.11449835408616 0.00403616402970617 0.00412634880026409 0.00256085225162934 0 0.00314653409269689
"milite" 0 0.00807232805941233 0 0.0089629828807027 0 0.00943960227809068
"minimum" 0 0.0121084920891185 0.0123790464007923 0.00640213062907336 0.0224517287831163 0
"mirantur" 0 0 0.00825269760052817 0.00640213062907336 0 0.00943960227809068
"mittunt" 0 0 0.0206317440013204 0.00256085225162934 0.0224517287831163 0.00314653409269689
"mori" 0 0 0.00206317440013204 0.0102434090065174 0 0.00943960227809068
"moribus" 0.01431229426077 0.0403616402970617 0.00825269760052817 0 0 0
"natis" 0 0.00807232805941233 0 0.0140846873839614 0 0.00314653409269689
"natorum" 0 0.00807232805941233 0 0.0089629828807027 0 0.00943960227809068
"natos" 0 0.00807232805941233 0.00206317440013204 0.0089629828807027 0 0.00786633523174224
"nemorum" 0 0.00403616402970617 0 0.0089629828807027 0 0.0110128693244391
"nigro" 0.01431229426077 0.0121084920891185 0.00825269760052817 0.00512170450325868 0 0.00471980113904534
"nisus" 0 0 0.00412634880026409 0.00128042612581467 0 0.0188792045561814
"nouus" 0 0.00403616402970617 0.00206317440013204 0.00768255675488803 0 0.0110128693244391
"nubis" 0 0 0.0268212672017166 0.00128042612581467 0 0.00157326704634845
